Industry,Year-Month,Value,percentage change
Administrative and support services,2017-08,8763.5,0.12339049664673585
Administrative and support services,2017-09,8748.8,-0.16774119929252596
Administrative and support services,2017-10,8769.1,0.23203182150697277
Administrative and support services,2017-11,8766.8,-0.02622846130162504
Administrative and support services,2017-12,8778.4,0.13231737920336162
Administrative and support services,2018-01,8800.5,0.25175430602388804
Administrative and support services,2018-02,8809.6,0.10340321572639422
Administrative and support services,2018-03,8829.1,0.22134943697784681
Administrative and support services,2018-04,8839.1,0.11326182736632884
Administrative and support services,2018-05,8853.8,0.16630652441989024
Administrative and support services,2018-06,8876.1,0.2518692538796996
Administrative and support services,2018-07,8873.2,-0.032672006849854274
Administrative and support services,2018-08,8882.8,0.10819095703915593
Administrative and support services,2018-09,8894.8,0.13509253838879243
Administrative and support services,2018-10,8890.0,-0.0539641138642688
Administrative and support services,2018-11,8872.9,-0.1923509561304826
Administrative and support services,2018-12,8871.2,-0.01915946308420624
Administrative and support services,2019-01,8851.2,-0.22544864279917531
Administrative and support services,2019-02,8848.5,-0.030504338394798935
Administrative and support services,2019-03,8840.6,-0.08928066903994836
Administrative and support services,2019-04,8878.0,0.4230482093975585
Administrative and support services,2019-05,8891.4,0.15093489524666825
Administrative and support services,2019-06,8898.9,0.08435117079426124
Administrative and support services,2019-07,8892.8,-0.06854779804246203
Administrative and support services,2019-08,8902.4,0.10795250089961073
Administrative and support services,2019-09,8899.3,-0.03482207045291119
Administrative and support services,2019-10,8891.6,-0.08652365916419491
Administrative and support services,2019-11,8872.1,-0.21930811102613967
Administrative and support services,2019-12,8840.8,-0.3527913346332956
Administrative and support services,2020-01,8820.7,-0.22735499049858499
Administrative and support services,2020-02,8789.6,-0.35257972723253816
Administrative and support services,2020-03,8741.5,-0.5472376444889404
Administrative and support services,2020-04,7195.6,-17.684607904821824
Administrative and support services,2020-05,7334.0,1.9233976318861368
Administrative and support services,2020-06,7622.6,3.935096809380978
Administrative and support services,2020-07,7790.0,2.1961010678770876
Administrative and support services,2020-08,7916.1,1.6187419768934674
Administrative and support services,2020-09,8000.1,1.0611285860461672
Administrative and support services,2020-10,8135.3,1.6899788752640532
Administrative and support services,2020-11,8239.5,1.2808378301967904
Administrative and support services,2020-12,8325.0,1.0376843255051948
Administrative and support services,2021-01,8410.1,1.0222222222222355
