Industry,Year-Month,Value,percentage change
"Mining, quarrying, and oil and gas extraction",2023-08,599.1,0.1002506265664227
"Mining, quarrying, and oil and gas extraction",2023-09,599.7,0.10015022533800266
"Mining, quarrying, and oil and gas extraction",2023-10,598.9,-0.13340003335001738
"Mining, quarrying, and oil and gas extraction",2023-11,596.2,-0.4508265152780022
"Mining, quarrying, and oil and gas extraction",2023-12,600.2,0.6709158000670845
Other services,2014-01,5533.0,
Other services,2014-02,5535.0,0.03614675582865878
Other services,2014-03,5553.0,0.3252032520325132
Other services,2014-04,5565.0,0.2160994057266441
Other services,2014-05,5568.0,0.05390835579515141
Other services,2014-06,5562.0,-0.10775862068965747
Other services,2014-07,5566.0,0.07191657677094732
Other services,2014-08,5580.0,0.2515271289974752
Other services,2014-09,5574.0,-0.10752688172043223
Other services,2014-10,5581.0,0.12558306422676413
Other services,2014-11,5591.0,0.17917935853790645
Other services,2014-12,5593.0,0.03577177606868265
Other services,2015-01,5599.0,0.10727695333452303
Other services,2015-02,5606.0,0.12502232541524716
Other services,2015-03,5607.0,0.017838030681405215
Other services,2015-04,5614.0,0.12484394506866447
Other services,2015-05,5622.0,0.14250089063057025
Other services,2015-06,5615.0,-0.12451085023122976
Other services,2015-07,5628.0,0.23152270703472588
Other services,2015-08,5621.0,-0.12437810945273853
Other services,2015-09,5621.0,0.0
Other services,2015-10,5630.0,0.1601138587439932
Other services,2015-11,5638.0,0.1420959147424572
Other services,2015-12,5653.0,0.26605179141538926
Other services,2016-01,5647.0,-0.1061383336281585
Other services,2016-02,5666.0,0.3364618381441531
Other services,2016-03,5673.0,0.12354394634663812
Other services,2016-04,5678.0,0.08813678829544536
Other services,2016-05,5670.0,-0.1408946812257783
Other services,2016-06,5682.0,0.2116402116402183
Other services,2016-07,5690.0,0.14079549454417695
Other services,2016-08,5702.0,0.2108963093145899
Other services,2016-09,5714.0,0.2104524728165469
Other services,2016-10,5720.0,0.10500525026251317
Other services,2016-11,5729.0,0.15734265734266284
Other services,2016-12,5711.0,-0.31419095828242316
Other services,2017-01,5729.0,0.3151812292067957
Other services,2017-02,5741.0,0.20946063885494137
Other services,2017-03,5748.0,0.12192997735587241
Other services,2017-04,5753.0,0.08698677800973442
Other services,2017-05,5765.0,0.20858682426561082
Other services,2017-06,5769.0,0.06938421509106174
Other services,2017-07,5775.0,0.10400416016640435
Other services,2017-08,5777.0,0.03463203463203168
Other services,2017-09,5780.0,0.05193006750909834
Other services,2017-10,5793.0,0.22491349480968648
Other services,2017-11,5803.0,0.17262213015709627
Other services,2017-12,5805.0,0.034464931931754705
Other services,2018-01,5809.0,0.06890611541774394
Other services,2018-02,5814.0,0.08607333448098498
Other services,2018-03,5816.0,0.03439972480219211
Other services,2018-04,5824.0,0.13755158184318717
Other services,2018-05,5835.0,0.18887362637363125
Other services,2018-06,5844.0,0.15424164524422412
Other services,2018-07,5829.0,-0.2566735112936369
Other services,2018-08,5829.0,0.0
Other services,2018-09,5838.0,0.15440041173442332
Other services,2018-10,5841.0,0.05138746145940676
Other services,2018-11,5839.0,-0.03424071220681224
Other services,2018-12,5846.0,0.11988354170233695
Other services,2019-01,5854.0,0.13684570646594896
Other services,2019-02,5856.0,0.03416467372736598
Other services,2019-03,5875.0,0.3244535519125735
Other services,2019-04,5891.0,0.27234042553192506
Other services,2019-05,5886.0,-0.08487523340688918
Other services,2019-06,5894.0,0.13591573224600584
Other services,2019-07,5899.0,0.0848320325754992
Other services,2019-08,5901.0,0.03390405153416154
Other services,2019-09,5903.0,0.03389256058294876
Other services,2019-10,5898.0,-0.0847026935456574
Other services,2019-11,5911.0,0.22041369955916323
Other services,2019-12,5917.0,0.10150566739977052
Other services,2020-01,5931.0,0.2366063883724845
Other services,2020-02,5941.0,0.16860563142808704
Other services,2020-03,5848.0,-1.565393031476181
Other services,2020-04,4512.0,-22.8454172366621
Other services,2020-05,4739.0,5.031028368794321
Other services,2020-06,5090.0,7.4066258704368115
Other services,2020-07,5233.0,2.809430255402745
Other services,2020-08,5291.0,1.1083508503726414
Other services,2020-09,5335.0,0.8316008316008316
Other services,2020-10,5357.0,0.4123711340206171
Other services,2020-11,5344.0,-0.2426731379503444
Other services,2020-12,5312.0,-0.5988023952095856
Other services,2021-01,5317.0,0.09412650602409478
Other services,2021-02,5326.0,0.1692683844273013
Other services,2021-03,5340.0,0.2628614344724056
Other services,2021-04,5368.0,0.5243445692883819
Other services,2021-05,5375.0,0.1304023845007496
Other services,2021-06,5441.0,1.2279069767441753
Other services,2021-07,5485.0,0.8086748759419171
Other services,2021-08,5523.0,0.6927985414767468
Other services,2021-09,5535.0,0.21727322107549796
Other services,2021-10,5570.0,0.6323396567299078
Other services,2021-11,5594.0,0.43087971274686776
Other services,2021-12,5616.0,0.3932785126921745
Other services,2022-01,5602.0,-0.2492877492877521
Other services,2022-02,5649.0,0.8389860764012935
Other services,2022-03,5657.0,0.14161798548415483
Other services,2022-04,5667.0,0.17677214071063485
Other services,2022-05,5670.0,0.052938062466911795
Other services,2022-06,5677.0,0.12345679012346622
Other services,2022-07,5707.0,0.5284481240091621
Other services,2022-08,5711.0,0.07008936393901877
Other services,2022-09,5727.0,0.2801610926282505
Other services,2022-10,5739.0,0.20953378732320171
Other services,2022-11,5758.0,0.33106813033629834
Other services,2022-12,5769.0,0.19103855505384626
Other services,2023-01,5784.0,0.26001040041601087
Other services,2023-02,5784.0,0.0
Other services,2023-03,5795.0,0.1901798063623783
Other services,2023-04,5799.0,0.06902502157031254
Other services,2023-05,5809.0,0.17244352474563573
Other services,2023-06,5821.0,0.20657600275435506
Other services,2023-07,5830.0,0.1546126095172573
Other services,2023-08,5846.0,0.2744425385934779
Other services,2023-09,5855.0,0.153951419774212
Other services,2023-10,5854.0,-0.0170794192997481
Other services,2023-11,5864.0,0.1708233686368299
Other services,2023-12,5864.0,0.0
"Professional, scientific, and technical services",2014-01,8259.7,
"Professional, scientific, and technical services",2014-02,8286.9,0.32930978122691634
"Professional, scientific, and technical services",2014-03,8304.9,0.2172102957680222
"Professional, scientific, and technical services",2014-04,8328.9,0.28898602030127396
"Professional, scientific, and technical services",2014-05,8349.4,0.24613094166097138
"Professional, scientific, and technical services",2014-06,8375.1,0.30780654897357707
"Professional, scientific, and technical services",2014-07,8398.3,0.27701161777171635
"Professional, scientific, and technical services",2014-08,8416.6,0.21790124191802818
"Professional, scientific, and technical services",2014-09,8433.0,0.1948530285388328
"Professional, scientific, and technical services",2014-10,8457.6,0.2917111348274659
"Professional, scientific, and technical services",2014-11,8485.5,0.32988081725311424
"Professional, scientific, and technical services",2014-12,8513.6,0.3311531435979065
"Professional, scientific, and technical services",2015-01,8526.7,0.15387145273444425
"Professional, scientific, and technical services",2015-02,8555.9,0.3424537042466369
"Professional, scientific, and technical services",2015-03,8584.1,0.3295971201159542
"Professional, scientific, and technical services",2015-04,8610.7,0.30987523444507836
"Professional, scientific, and technical services",2015-05,8627.1,0.19046070586594688
"Professional, scientific, and technical services",2015-06,8653.9,0.3106490014025409
"Professional, scientific, and technical services",2015-07,8678.0,0.2784871560799207
"Professional, scientific, and technical services",2015-08,8690.9,0.14865176307905514
"Professional, scientific, and technical services",2015-09,8704.5,0.1564855193363135
"Professional, scientific, and technical services",2015-10,8733.2,0.329714515480517
"Professional, scientific, and technical services",2015-11,8755.5,0.2553474098841102
"Professional, scientific, and technical services",2015-12,8765.3,0.1119296442236184
"Professional, scientific, and technical services",2016-01,8810.8,0.5190923299829953
"Professional, scientific, and technical services",2016-02,8816.5,0.06469333091208007
"Professional, scientific, and technical services",2016-03,8824.3,0.08847048148357128
"Professional, scientific, and technical services",2016-04,8840.7,0.18585043572862947
"Professional, scientific, and technical services",2016-05,8859.1,0.20812831563110645
"Professional, scientific, and technical services",2016-06,8871.0,0.13432515718301286
"Professional, scientific, and technical services",2016-07,8890.1,0.21530830796978595
"Professional, scientific, and technical services",2016-08,8894.4,0.04836840980415591
"Professional, scientific, and technical services",2016-09,8917.7,0.26196258319843846
"Professional, scientific, and technical services",2016-10,8933.5,0.1771757291678222
"Professional, scientific, and technical services",2016-11,8940.2,0.07499860077238019
"Professional, scientific, and technical services",2016-12,8956.3,0.18008545670118448
"Professional, scientific, and technical services",2017-01,8973.5,0.19204358942868094
"Professional, scientific, and technical services",2017-02,8985.2,0.13038390817408096
"Professional, scientific, and technical services",2017-03,8988.6,0.03784000356141792
"Professional, scientific, and technical services",2017-04,9019.7,0.3459938143871133
"Professional, scientific, and technical services",2017-05,9032.8,0.1452376464849081
"Professional, scientific, and technical services",2017-06,9050.8,0.19927375786024104
"Professional, scientific, and technical services",2017-07,9067.1,0.18009457727494738
"Professional, scientific, and technical services",2017-08,9088.3,0.2338123545565729
"Professional, scientific, and technical services",2017-09,9093.9,0.0616176842753946
"Professional, scientific, and technical services",2017-10,9107.6,0.1506504360065719
"Professional, scientific, and technical services",2017-11,9118.8,0.12297421933329389
"Professional, scientific, and technical services",2017-12,9137.9,0.20945738474360542
"Professional, scientific, and technical services",2018-01,9164.8,0.2943783582661119
"Professional, scientific, and technical services",2018-02,9189.4,0.26841829608938994
"Professional, scientific, and technical services",2018-03,9206.1,0.1817311249918463
"Professional, scientific, and technical services",2018-04,9226.5,0.22159220516830835
"Professional, scientific, and technical services",2018-05,9257.1,0.33165338969274316
"Professional, scientific, and technical services",2018-06,9275.5,0.19876635231335094
"Professional, scientific, and technical services",2018-07,9289.7,0.15309147754838381
"Professional, scientific, and technical services",2018-08,9314.8,0.2701917177088342
"Professional, scientific, and technical services",2018-09,9327.6,0.13741572551209114
"Professional, scientific, and technical services",2018-10,9350.3,0.24336378060807462
"Professional, scientific, and technical services",2018-11,9369.4,0.20427152069988352
"Professional, scientific, and technical services",2018-12,9385.1,0.16756675987790182
"Professional, scientific, and technical services",2019-01,9404.5,0.20671063707364823
"Professional, scientific, and technical services",2019-02,9427.6,0.24562709341273692
"Professional, scientific, and technical services",2019-03,9459.5,0.3383681955110518
"Professional, scientific, and technical services",2019-04,9476.1,0.17548496220731735
"Professional, scientific, and technical services",2019-05,9504.7,0.30181192684755054
"Professional, scientific, and technical services",2019-06,9536.6,0.3356234284090931
"Professional, scientific, and technical services",2019-07,9559.5,0.24012750875572753
"Professional, scientific, and technical services",2019-08,9577.5,0.18829436686018663
"Professional, scientific, and technical services",2019-09,9588.4,0.11380840511614476
"Professional, scientific, and technical services",2019-10,9601.6,0.13766634683576306
"Professional, scientific, and technical services",2019-11,9627.8,0.2728711881353041
"Professional, scientific, and technical services",2019-12,9637.2,0.09763393506305729
"Professional, scientific, and technical services",2020-01,9668.5,0.3247831320300376
"Professional, scientific, and technical services",2020-02,9705.3,0.38061746910067473
"Professional, scientific, and technical services",2020-03,9681.0,-0.2503786590831725
"Professional, scientific, and technical services",2020-04,9162.0,-5.361016423923148
"Professional, scientific, and technical services",2020-05,9206.2,0.482427417594411
"Professional, scientific, and technical services",2020-06,9283.7,0.8418239881818668
"Professional, scientific, and technical services",2020-07,9299.9,0.17449939140643522
"Professional, scientific, and technical services",2020-08,9350.3,0.5419413111968918
"Professional, scientific, and technical services",2020-09,9399.8,0.5293947787771591
"Professional, scientific, and technical services",2020-10,9447.6,0.5085214579033659
"Professional, scientific, and technical services",2020-11,9473.6,0.27520216774630235
"Professional, scientific, and technical services",2020-12,9533.5,0.6322833980746401
"Professional, scientific, and technical services",2021-01,9612.8,0.8318036397964912
"Professional, scientific, and technical services",2021-02,9656.4,0.45356191744341245
"Professional, scientific, and technical services",2021-03,9706.3,0.5167557267718781
"Professional, scientific, and technical services",2021-04,9757.6,0.5285227120530145
"Professional, scientific, and technical services",2021-05,9807.9,0.5154956136754762
"Professional, scientific, and technical services",2021-06,9844.0,0.36807063693553577
"Professional, scientific, and technical services",2021-07,9917.8,0.7496952458350137
"Professional, scientific, and technical services",2021-08,9979.8,0.6251386396176617
"Professional, scientific, and technical services",2021-09,10040.5,0.6082286218160649
"Professional, scientific, and technical services",2021-10,10108.6,0.6782530750460758
"Professional, scientific, and technical services",2021-11,10177.2,0.6786300773598652
"Professional, scientific, and technical services",2021-12,10223.6,0.4559210784891743
"Professional, scientific, and technical services",2022-01,10265.6,0.4108141946085553
"Professional, scientific, and technical services",2022-02,10312.8,0.45978802992516776
"Professional, scientific, and technical services",2022-03,10373.1,0.5847102629741752
"Professional, scientific, and technical services",2022-04,10405.5,0.3123463574052021
"Professional, scientific, and technical services",2022-05,10449.0,0.41804814761423614
"Professional, scientific, and technical services",2022-06,10498.3,0.4718154847353828
"Professional, scientific, and technical services",2022-07,10541.6,0.4124477296324258
"Professional, scientific, and technical services",2022-08,10568.4,0.25423085679592283
"Professional, scientific, and technical services",2022-09,10590.0,0.20438287725672577
"Professional, scientific, and technical services",2022-10,10633.5,0.41076487252125204
"Professional, scientific, and technical services",2022-11,10656.5,0.21629755019514363
"Professional, scientific, and technical services",2022-12,10676.8,0.19049406465536656
"Professional, scientific, and technical services",2023-01,10694.4,0.16484339877116394
"Professional, scientific, and technical services",2023-02,10712.2,0.16644225014961211
"Professional, scientific, and technical services",2023-03,10732.8,0.19230410186514835
"Professional, scientific, and technical services",2023-04,10767.1,0.3195810971973856
"Professional, scientific, and technical services",2023-05,10810.4,0.40215099701867985
"Professional, scientific, and technical services",2023-06,10831.7,0.1970324872345275
"Professional, scientific, and technical services",2023-07,10847.6,0.14679136239001966
"Professional, scientific, and technical services",2023-08,10861.9,0.13182639477855584
"Professional, scientific, and technical services",2023-09,10874.1,0.11231920750514046
"Professional, scientific, and technical services",2023-10,10888.0,0.1278266707129827
"Professional, scientific, and technical services",2023-11,10907.2,0.17634092578986404
"Professional, scientific, and technical services",2023-12,10934.4,0.24937655860348684
Real estate and rental and leasing,2014-01,2018.1,
Real estate and rental and leasing,2014-02,2022.4,0.2130717011050054
Real estate and rental and leasing,2014-03,2026.0,0.17800632911391112
Real estate and rental and leasing,2014-04,2037.6,0.5725567620927796
Real estate and rental and leasing,2014-05,2040.5,0.14232430310168187
Real estate and rental and leasing,2014-06,2048.2,0.37735849056603765
Real estate and rental and leasing,2014-07,2051.3,0.15135240699151176
Real estate and rental and leasing,2014-08,2054.2,0.1413737629795575
Real estate and rental and leasing,2014-09,2056.5,0.11196572875085131
Real estate and rental and leasing,2014-10,2059.3,0.13615365912960087
Real estate and rental and leasing,2014-11,2063.7,0.21366483756615207
Real estate and rental and leasing,2014-12,2067.9,0.2035179531908904
Real estate and rental and leasing,2015-01,2067.7,-0.009671647565179242
Real estate and rental and leasing,2015-02,2072.7,0.24181457658267735
Real estate and rental and leasing,2015-03,2076.2,0.16886187098952288
Real estate and rental and leasing,2015-04,2077.1,0.04334842500723912
Real estate and rental and leasing,2015-05,2077.9,0.03851523759088593
Real estate and rental and leasing,2015-06,2083.0,0.24544010780114256
Real estate and rental and leasing,2015-07,2091.4,0.40326452232357646
Real estate and rental and leasing,2015-08,2096.0,0.21994835995027273
Real estate and rental and leasing,2015-09,2098.9,0.1383587786259577
Real estate and rental and leasing,2015-10,2101.3,0.1143456096050377
Real estate and rental and leasing,2015-11,2105.2,0.18559939085327493
Real estate and rental and leasing,2015-12,2109.1,0.1852555576667303
Real estate and rental and leasing,2016-01,2115.9,0.3224124033948117
Real estate and rental and leasing,2016-02,2115.6,-0.01417836381681914
Real estate and rental and leasing,2016-03,2116.2,0.028360748723765816
Real estate and rental and leasing,2016-04,2124.3,0.3827615537284057
Real estate and rental and leasing,2016-05,2131.8,0.35305747775737917
Real estate and rental and leasing,2016-06,2140.2,0.39403321137065905
Real estate and rental and leasing,2016-07,2150.2,0.4672460517708643
Real estate and rental and leasing,2016-08,2149.7,-0.023253650823173988
Real estate and rental and leasing,2016-09,2152.7,0.13955435642183378
Real estate and rental and leasing,2016-10,2149.9,-0.13006921540389405
Real estate and rental and leasing,2016-11,2155.4,0.25582585236523236
Real estate and rental and leasing,2016-12,2159.6,0.19485942284493962
Real estate and rental and leasing,2017-01,2165.9,0.2917206890164836
Real estate and rental and leasing,2017-02,2168.4,0.11542545823906014
Real estate and rental and leasing,2017-03,2169.6,0.055340343110121815
Real estate and rental and leasing,2017-04,2174.2,0.21202064896754802
Real estate and rental and leasing,2017-05,2179.0,0.2207708582467216
Real estate and rental and leasing,2017-06,2187.7,0.39926571821935486
Real estate and rental and leasing,2017-07,2188.6,0.04113909585410358
Real estate and rental and leasing,2017-08,2193.4,0.21931828566208456
Real estate and rental and leasing,2017-09,2196.4,0.13677395823834537
Real estate and rental and leasing,2017-10,2203.6,0.3278091422327378
Real estate and rental and leasing,2017-11,2216.7,0.5944817571247096
Real estate and rental and leasing,2017-12,2218.8,0.0947354175125259
Real estate and rental and leasing,2018-01,2221.1,0.1036596358391817
Real estate and rental and leasing,2018-02,2229.9,0.39620008104093163
Real estate and rental and leasing,2018-03,2239.6,0.43499708507106494
Real estate and rental and leasing,2018-04,2236.4,-0.1428826576174269
Real estate and rental and leasing,2018-05,2244.1,0.3443033446610455
Real estate and rental and leasing,2018-06,2249.2,0.2272625997058908
Real estate and rental and leasing,2018-07,2256.2,0.3112217677396334
Real estate and rental and leasing,2018-08,2260.8,0.20388263451822652
Real estate and rental and leasing,2018-09,2270.2,0.41578202406227227
Real estate and rental and leasing,2018-10,2274.5,0.18941062461457214
Real estate and rental and leasing,2018-11,2271.9,-0.11431083754670501
Real estate and rental and leasing,2018-12,2280.5,0.37853778775474023
Real estate and rental and leasing,2019-01,2291.5,0.48235036176276225
Real estate and rental and leasing,2019-02,2296.1,0.20074187213614536
Real estate and rental and leasing,2019-03,2306.5,0.45294194503724405
Real estate and rental and leasing,2019-04,2312.1,0.24279210925644001
Real estate and rental and leasing,2019-05,2316.1,0.1730028977985354
Real estate and rental and leasing,2019-06,2320.8,0.20292733474376323
Real estate and rental and leasing,2019-07,2323.3,0.10772147535331733
Real estate and rental and leasing,2019-08,2331.0,0.33142512805059976
Real estate and rental and leasing,2019-09,2327.4,-0.1544401544401497
Real estate and rental and leasing,2019-10,2334.3,0.29646816189738967
Real estate and rental and leasing,2019-11,2339.0,0.2013451570063829
Real estate and rental and leasing,2019-12,2343.1,0.1752885848653296
Real estate and rental and leasing,2020-01,2348.4,0.22619606504203915
Real estate and rental and leasing,2020-02,2366.0,0.7494464316130101
Real estate and rental and leasing,2020-03,2343.3,-0.9594251901944184
Real estate and rental and leasing,2020-04,2123.0,-9.401271710835157
Real estate and rental and leasing,2020-05,2135.3,0.5793688177107903
Real estate and rental and leasing,2020-06,2151.5,0.7586755959349878
Real estate and rental and leasing,2020-07,2156.1,0.2138043225656583
Real estate and rental and leasing,2020-08,2171.2,0.7003385742776258
Real estate and rental and leasing,2020-09,2185.0,0.6355932203389925
Real estate and rental and leasing,2020-10,2193.0,0.3661327231121225
Real estate and rental and leasing,2020-11,2198.3,0.2416780665754681
Real estate and rental and leasing,2020-12,2207.9,0.4367010872037502
Real estate and rental and leasing,2021-01,2214.4,0.29439739118619634
Real estate and rental and leasing,2021-02,2213.6,-0.036127167630062296
Real estate and rental and leasing,2021-03,2216.7,0.14004336826887176
Real estate and rental and leasing,2021-04,2231.4,0.6631479225876369
Real estate and rental and leasing,2021-05,2241.0,0.43022317827372536
Real estate and rental and leasing,2021-06,2248.6,0.33913431503791447
Real estate and rental and leasing,2021-07,2268.5,0.8849951080672547
Real estate and rental and leasing,2021-08,2277.5,0.39673793255454726
Real estate and rental and leasing,2021-09,2288.0,0.46103183315038265
Real estate and rental and leasing,2021-10,2303.3,0.6687062937063004
Real estate and rental and leasing,2021-11,2316.5,0.573090782789909
Real estate and rental and leasing,2021-12,2325.2,0.3755665875242675
Real estate and rental and leasing,2022-01,2320.3,-0.21073456046789563
Real estate and rental and leasing,2022-02,2345.2,1.0731370943412255
Real estate and rental and leasing,2022-03,2355.6,0.44345898004434225
Real estate and rental and leasing,2022-04,2363.0,0.3141450161317838
Real estate and rental and leasing,2022-05,2378.4,0.651713922979269
Real estate and rental and leasing,2022-06,2382.4,0.16818028927010342
Real estate and rental and leasing,2022-07,2384.5,0.08814640698455722
Real estate and rental and leasing,2022-08,2396.7,0.5116376598867545
Real estate and rental and leasing,2022-09,2407.3,0.4422747945091343
Real estate and rental and leasing,2022-10,2409.4,0.08723466123872203
Real estate and rental and leasing,2022-11,2422.1,0.5271021831161127
Real estate and rental and leasing,2022-12,2432.8,0.4417654101812607
Real estate and rental and leasing,2023-01,2431.5,-0.05343636961526732
Real estate and rental and leasing,2023-02,2447.0,0.6374665844129046
Real estate and rental and leasing,2023-03,2445.3,-0.06947282386594589
Real estate and rental and leasing,2023-04,2454.3,0.3680529996319404
Real estate and rental and leasing,2023-05,2455.9,0.06519170435561605
Real estate and rental and leasing,2023-06,2460.9,0.20359135143939167
Real estate and rental and leasing,2023-07,2471.8,0.44292738429030365
Real estate and rental and leasing,2023-08,2476.1,0.1739622946840269
Real estate and rental and leasing,2023-09,2481.0,0.19789184604821486
Real estate and rental and leasing,2023-10,2484.5,0.14107214832728143
Real estate and rental and leasing,2023-11,2490.7,0.24954719259406843
Real estate and rental and leasing,2023-12,2495.7,0.2007467780142047
Utilities,2014-01,549.0,
Utilities,2014-02,549.2,0.03642987249545815
Utilities,2014-03,551.2,0.36416605972322547
Utilities,2014-04,550.1,-0.19956458635704832
Utilities,2014-05,549.9,-0.03635702599528168
Utilities,2014-06,550.8,0.16366612111291534
Utilities,2014-07,551.3,0.09077705156137483
Utilities,2014-08,553.2,0.3446399419553936
Utilities,2014-09,551.4,-0.32537960954448497
Utilities,2014-10,552.2,0.14508523757708058
Utilities,2014-11,552.4,0.036218761318340675
Utilities,2014-12,554.0,0.2896451846488013
Utilities,2015-01,554.5,0.09025270758122872
Utilities,2015-02,554.3,-0.03606853020740042
Utilities,2015-03,554.6,0.05412231643515675
Utilities,2015-04,554.9,0.054093040028835304
Utilities,2015-05,556.3,0.2522977112993319
Utilities,2015-06,555.3,-0.17975912277548023
Utilities,2015-07,556.8,0.27012425715828847
Utilities,2015-08,557.9,0.19755747126437573
Utilities,2015-09,556.9,-0.17924359204158913
Utilities,2015-10,556.6,-0.053869635482128864
Utilities,2015-11,556.7,0.017966223499832346
Utilities,2015-12,556.1,-0.10777797736662986
Utilities,2016-01,556.1,0.0
Utilities,2016-02,557.2,0.19780614997302326
Utilities,2016-03,555.5,-0.30509691313712617
Utilities,2016-04,555.6,0.018001800180011962
Utilities,2016-05,554.6,-0.17998560115191076
Utilities,2016-06,556.1,0.27046520014424313
Utilities,2016-07,556.8,0.12587664089191986
Utilities,2016-08,556.3,-0.08979885057470716
Utilities,2016-09,556.4,0.017975912277545802
Utilities,2016-10,556.6,0.0359453630481843
Utilities,2016-11,556.9,0.05389867049945263
Utilities,2016-12,557.5,0.10773927096427993
Utilities,2017-01,556.3,-0.21524663677130462
Utilities,2017-02,555.7,-0.10785547366527481
Utilities,2017-03,555.6,-0.017995321216490723
Utilities,2017-04,555.1,-0.08999280057595538
Utilities,2017-05,554.7,-0.07205908845252518
Utilities,2017-06,555.3,0.10816657652783501
Utilities,2017-07,555.3,0.0
Utilities,2017-08,555.5,0.03601656762111105
Utilities,2017-09,555.9,0.07200720072007005
Utilities,2017-10,555.2,-0.1259219284043822
Utilities,2017-11,555.1,-0.018011527377526093
Utilities,2017-12,555.2,0.01801477211313962
Utilities,2018-01,553.4,-0.32420749279540306
Utilities,2018-02,556.2,0.5059631369714657
Utilities,2018-03,555.5,-0.1258540093491578
Utilities,2018-04,556.8,0.23402340234022212
Utilities,2018-05,555.4,-0.25143678160919336
Utilities,2018-06,554.5,-0.16204537270435582
Utilities,2018-07,551.2,-0.5951307484219903
Utilities,2018-08,551.2,0.0
Utilities,2018-09,551.1,-0.018142235123375094
Utilities,2018-10,551.8,0.12701868989293263
Utilities,2018-11,551.7,-0.01812250815511618
Utilities,2018-12,551.1,-0.10875475802066825
Utilities,2019-01,551.3,0.03629105425511092
Utilities,2019-02,550.4,-0.16325049882096598
Utilities,2019-03,550.4,0.0
Utilities,2019-04,547.6,-0.5087209302325535
Utilities,2019-05,549.7,0.3834915997078303
Utilities,2019-06,552.3,0.47298526468981805
Utilities,2019-07,550.6,-0.30780372985694804
Utilities,2019-08,549.2,-0.2542680711950518
Utilities,2019-09,548.0,-0.21849963583394638
Utilities,2019-10,546.1,-0.3467153284671509
Utilities,2019-11,547.6,0.27467496795459123
Utilities,2019-12,548.8,0.21913805697588717
Utilities,2020-01,547.1,-0.30976676384838475
Utilities,2020-02,547.2,0.018278194114418334
Utilities,2020-03,547.5,0.05482456140351033
Utilities,2020-04,542.6,-0.8949771689497621
Utilities,2020-05,542.0,-0.11057869517140384
Utilities,2020-06,540.1,-0.35055350553505615
Utilities,2020-07,539.4,-0.12960562858730373
Utilities,2020-08,541.2,0.33370411568409697
Utilities,2020-09,542.7,0.27716186252770836
Utilities,2020-10,541.3,-0.25796941219828895
Utilities,2020-11,541.6,0.05542213190468104
Utilities,2020-12,541.4,-0.036927621861160276
Utilities,2021-01,542.4,0.18470631695604034
Utilities,2021-02,542.5,0.018436578171088236
Utilities,2021-03,543.4,0.16589861751150625
Utilities,2021-04,543.8,0.07361059992638808
Utilities,2021-05,544.1,0.0551673409341813
Utilities,2021-06,545.5,0.2573056423451625
Utilities,2021-07,545.7,0.03666361136571705
Utilities,2021-08,544.9,-0.14660069635331618
Utilities,2021-09,545.6,0.12846393833731984
Utilities,2021-10,545.9,0.05498533724339616
Utilities,2021-11,547.1,0.21982047994137943
Utilities,2021-12,547.7,0.1096691646865322
Utilities,2022-01,550.8,0.5660032864706732
Utilities,2022-02,551.4,0.10893246187364536
Utilities,2022-03,552.0,0.10881392818280489
Utilities,2022-04,553.1,0.19927536231885146
Utilities,2022-05,555.4,0.41583800397757553
Utilities,2022-06,557.2,0.32409074540873384
Utilities,2022-07,560.1,0.5204594400574303
Utilities,2022-08,562.8,0.48205677557577875
Utilities,2022-09,563.8,0.17768301350391535
Utilities,2022-10,566.0,0.3902092940759161
Utilities,2022-11,566.9,0.15901060070671047
Utilities,2022-12,568.3,0.24695713529723218
Utilities,2023-01,568.4,0.017596339961301055
Utilities,2023-02,569.1,0.12315270935960854
Utilities,2023-03,571.6,0.43929010718679606
Utilities,2023-04,573.5,0.33240027991601195
Utilities,2023-05,574.3,0.1394943330427223
Utilities,2023-06,575.2,0.15671251958908616
Utilities,2023-07,573.5,-0.29554937413074356
Utilities,2023-08,576.3,0.48823016564951693
Utilities,2023-09,578.3,0.3470414714558334
Utilities,2023-10,579.8,0.2593809441466366
Utilities,2023-11,581.4,0.2759572266298749
Utilities,2023-12,583.8,0.41279669762641635
Wholesale trade,2014-01,5702.9,
Wholesale trade,2014-02,5708.4,0.09644216100579417
Wholesale trade,2014-03,5713.4,0.08759021792446031
Wholesale trade,2014-04,5728.7,0.2677915076837012
Wholesale trade,2014-05,5735.4,0.1169549810602799
Wholesale trade,2014-06,5746.8,0.1987655612511796
Wholesale trade,2014-07,5749.8,0.05220296512842282
Wholesale trade,2014-08,5748.3,-0.026087863925705612
Wholesale trade,2014-09,5755.0,0.11655619922410487
Wholesale trade,2014-10,5757.2,0.038227628149423154
Wholesale trade,2014-11,5760.4,0.05558257486277807
Wholesale trade,2014-12,5768.3,0.13714325394071913
Wholesale trade,2015-01,5769.3,0.017336130229006486
Wholesale trade,2015-02,5781.1,0.2045308789627942
Wholesale trade,2015-03,5782.9,0.031135942986626475
Wholesale trade,2015-04,5779.2,-0.06398173926576156
Wholesale trade,2015-05,5786.0,0.1176633444075259
Wholesale trade,2015-06,5784.5,-0.025924645696506765
Wholesale trade,2015-07,5784.4,-0.001728757887464738
Wholesale trade,2015-08,5785.3,0.015559089966132866
Wholesale trade,2015-09,5775.7,-0.16593780789242452
Wholesale trade,2015-10,5777.2,0.02597087798881237
