Industry,Year-Month,Value,percentage change
Service-providing,2022-05,130799,0.1730832561096074
Service-providing,2022-06,131166,0.28058318488672906
Service-providing,2022-07,131786,0.4726834698016269
Service-providing,2022-08,131990,0.1547964123655099
Service-providing,2022-09,132196,0.15607242972952573
Service-providing,2022-10,132510,0.2375260976126281
Service-providing,2022-11,132735,0.16979850577314437
Service-providing,2022-12,132843,0.08136512600294132
Service-providing,2023-01,133279,0.3282069811732624
Service-providing,2023-02,133540,0.19582980064376532
Service-providing,2023-03,133698,0.11831660925565313
Service-providing,2023-04,133943,0.18324881449236496
Service-providing,2023-05,134232,0.21576342175402274
Service-providing,2023-06,134430,0.14750581083498027
Service-providing,2023-07,134607,0.13166703860745255
Service-providing,2023-08,134784,0.13149390447748655
Service-providing,2023-09,135003,0.16248219373218298
Service-providing,2023-10,135178,0.12962674903520544
Service-providing,2023-11,135324,0.10800574057909795
Service-providing,2023-12,135581,0.18991457538943823
